sku,sale_date,purchase_date,product_description,manager,purchase_price_uah,sale_price_uah,margin_uah,missing_sale_date,missing_purchase_date,missing_sku,sale_year,usd_rate,purchase_price_usd,sale_price_usd,margin_usd
7316.0,2024-07-24,2024-07-15,hp i5 4330 8 ssd240 k3100 4g tehn отказ 18.07,manager_3,4400.0,4400.0,0,False,False,False,2024.0,40.5,108.64197530864197,108.64197530864197,0.0
7112.0,2024-07-28,2024-03-23,microsoft surface ryz 5 3580u 8 ssd256,manager_3,12684.0,16900.0,4216,False,False,False,2024.0,40.5,313.18518518518516,417.28395061728395,104.09876543209876
7322.0,2024-07-28,2024-07-17,msi i7 11800 16 ssd 1tb rtx 3070,unknown_manager,22000.0,33500.0,11500,False,False,False,2024.0,40.5,543.2098765432099,827.1604938271605,283.95061728395063
7280.0,2024-07-28,2024-06-17,asus 14 i3 1115g4 8 ssd128,manager_2,5035.0,10500.0,5465,False,False,False,2024.0,40.5,124.32098765432099,259.25925925925924,134.93827160493828
7273.0,2024-07-28,2024-06-12,huawei ryz 5 3500u 8 ssd512,manager_3,8316.0,10500.0,2184,False,False,False,2024.0,40.5,205.33333333333334,259.25925925925924,53.925925925925924
7331.0,2024-07-28,2024-07-20,dell i5 6300hq 16 ssd120 500 2000m 4gb,unknown_manager,7500.0,10500.0,3000,False,False,False,2024.0,40.5,185.1851851851852,259.25925925925924,74.07407407407408
7303.0,2024-07-28,2024-07-04,монитор 24 samsung t45f,unknown_manager,1500.0,3500.0,2000,False,False,False,2024.0,40.5,37.03703703703704,86.41975308641975,49.382716049382715
7330.0,2024-07-28,2024-07-20,комп i5 6600 16 ssd120 1tb,unknown_manager,2000.0,4900.0,2900,False,False,False,2024.0,40.5,49.382716049382715,120.98765432098766,71.60493827160494
7238.0,2024-07-28,2024-05-18,asus n5000 4 ssd256,unknown_manager,1500.0,3900.0,2400,False,False,False,2024.0,40.5,37.03703703703704,96.29629629629629,59.25925925925926
6756.0,2024-07-28,2023-11-11,asus vivobook 14 i3 1115g4 8 ssd256,manager_3,8932.0,10900.0,1968,False,False,False,2024.0,40.5,220.54320987654322,269.1358024691358,48.592592592592595
6507.0,2024-07-28,2023-07-19,xbox x tehnos,manager_3,13838.0,14500.0,662,False,False,False,2024.0,40.5,341.679012345679,358.0246913580247,16.34567901234568
6905.0,2024-07-28,2024-01-02,dell 13 core m5 8 ssd128 tehn,manager_3,5240.0,7500.0,2260,False,False,False,2024.0,40.5,129.3827160493827,185.1851851851852,55.80246913580247
7233.0,2024-07-28,2024-05-15,acer swift 3 14 ryz 5 5500u 8 ssd256,manager_3,9497.0,12500.0,3003,False,False,False,2024.0,40.5,234.49382716049382,308.641975308642,74.14814814814815
7284.0,2024-07-28,2024-06-20,lenovo n5000 8 ssd128 hdd500,manager_2,4293.0,6900.0,2607,False,False,False,2024.0,40.5,106.0,170.37037037037038,64.37037037037037
7203.0,2024-07-28,2024-04-25,hp pen 3825u 8 ssd256,manager_2,3214.0,6500.0,3286,False,False,False,2024.0,40.5,79.35802469135803,160.49382716049382,81.1358024691358
7293.0,2024-07-28,2024-06-24,lenovo i5 8300h 8 ssd240 gtx1050 4gb,manager_3,9315.0,12500.0,3185,False,False,False,2024.0,40.5,230.0,308.641975308642,78.64197530864197
,,,ps 4 fat 2 joy,unknown_manager,3000.0,6200.0,3200,True,True,True,,,,,
6067.0,2024-07-28,2022-12-21,asus cel 4000 4 500 int,manager_3,6060.0,5650.0,-410,False,False,False,2024.0,40.5,149.62962962962962,139.50617283950618,-10.123456790123457
7326.0,2024-08-01,2024-07-19,dell vostro i3 1135g4 16 ssd256,manager_2,7294.0,9900.0,2606,False,False,False,2024.0,40.5,180.09876543209876,244.44444444444446,64.34567901234568
7086.0,2024-08-01,2024-03-12,hp pen i3 5005u 4 500 rad tehn pavel,manager_3,4105.0,6500.0,2395,False,False,False,2024.0,40.5,101.35802469135803,160.49382716049382,59.135802469135804
7140.0,2024-08-01,2024-04-02,acer i5 7200 8 ssd128 1tb mx130,manager_2,6711.0,10079.0,3368,False,False,False,2024.0,40.5,165.7037037037037,248.8641975308642,83.1604938271605
7210.0,2024-08-01,2024-04-30,lenovo y520 i5 7300 6 1tb ssd256 gtx1050 4gb,manager_3,11518.0,14800.0,3282,False,False,False,2024.0,40.5,284.39506172839504,365.4320987654321,81.03703703703704
7347.0,2024-08-01,2024-07-26,lenovo ryz 5 7520u 8 ssd256 euro,manager_3,10254.0,14900.0,4646,False,False,False,2024.0,40.5,253.1851851851852,367.9012345679012,114.71604938271605
6973.0,2024-08-01,2024-01-27,hp ryz 5 5600 8 ssd512 rtx 3050ti,manager_1,22665.0,25500.0,2835,False,False,False,2024.0,40.5,559.6296296296297,629.6296296296297,70.0
7301.0,2024-08-01,2024-07-04,acer i5 9300h 16 ssd512 gtx1660ti,manager_3,16516.0,20400.0,3884,False,False,False,2024.0,40.5,407.8024691358025,503.7037037037037,95.90123456790124
7309.0,2024-08-01,2024-07-11,lenovo ryz 5 4600 16 ssd128 1tb gtx1650,manager_3,14980.0,19500.0,4520,False,False,False,2024.0,40.5,369.87654320987656,481.48148148148147,111.60493827160494
7164.0,2024-08-01,2024-04-09,hp i5 10210 8 ssd512 int,manager_2,7843.0,11500.0,3657,False,False,False,2024.0,40.5,193.65432098765433,283.95061728395063,90.29629629629629
7177.0,2024-08-01,2024-04-13,lenovo y530 i5 8300 8 ssd256 1tb gtx 1050ti,manager_3,12480.0,17500.0,5020,False,False,False,2024.0,40.5,308.14814814814815,432.0987654320988,123.95061728395062
7291.0,2024-08-01,2024-06-24,lenovo i5 10300h 16 ssd256 gtx1650,unknown_manager,14500.0,19900.0,5400,False,False,False,2024.0,40.5,358.0246913580247,491.358024691358,133.33333333333334
7327.0,2024-08-01,2024-07-19,dell i5 8300h 16 ssd256 mx130,manager_2,7497.0,10667.0,3170,False,False,False,2024.0,40.5,185.11111111111111,263.38271604938274,78.27160493827161
6894.0,2024-08-03,2023-12-29,lenovo 14 i3 1115g4 8 ssd128 tehn pavel,manager_3,8402.0,10900.0,2498,False,False,False,2024.0,40.5,207.45679012345678,269.1358024691358,61.67901234567901
7329.0,2024-08-03,2024-07-20,ps 4 pro,unknown_manager,8900.0,8900.0,0,False,False,False,2024.0,40.5,219.7530864197531,219.7530864197531,0.0
6898.0,2024-08-03,2023-12-29,acer i3 1115g4 8 ssd256 int tehn,manager_3,10205.0,10900.0,695,False,False,False,2024.0,40.5,251.97530864197532,269.1358024691358,17.160493827160494
,,,dell ryz 3 3250u 8 ssd256 2шт,manager_2,5433.0,9500.0,4067,True,True,True,,,,,
7264.0,2024-08-10,2024-06-06,asus tuf i5 10300 8 ssd256 gtx 1650ti,manager_3,17542.0,20467.0,2925,False,False,False,2024.0,40.5,433.1358024691358,505.358024691358,72.22222222222223
7222.0,2024-08-10,2024-05-08,lenovo i5 9300h 16 ssd500 gtx1650,manager_3,11617.0,16547.0,4930,False,False,False,2024.0,40.5,286.8395061728395,408.5679012345679,121.72839506172839
7323.0,2024-08-10,2024-07-18,видеокарта msi geforce gtx 1650,unknown_manager,1500.0,3500.0,2000,False,False,False,2024.0,40.5,37.03703703703704,86.41975308641975,49.382716049382715
7252.0,2024-08-10,2024-05-30,lenovo 14 i5 1035g1 16 ssd512 mx350 юсби не работает,manager_3,9389.0,9900.0,511,False,False,False,2024.0,40.5,231.82716049382717,244.44444444444446,12.617283950617283
7353.0,2024-08-10,2024-07-28,asus tuf ryz 5 3550h 16 1tb ssd500 rx560,unknown_manager,8500.0,12900.0,4400,False,False,False,2024.0,40.5,209.87654320987653,318.51851851851853,108.64197530864197
7359.0,2024-08-10,2024-07-31,hp gaming ryz 5 5600h 16 ssd512 gtx1650,manager_3,13489.0,20500.0,7011,False,False,False,2024.0,40.5,333.0617283950617,506.17283950617286,173.11111111111111
7281.0,2024-08-10,2024-06-17,lenovo i5 7200u 8 ssd256 gf 940mx,manager_3,6560.0,8900.0,2340,False,False,False,2024.0,40.5,161.97530864197532,219.7530864197531,57.77777777777778
7043.0,2024-08-10,2024-02-26,sony ps 5 digital edition 2 joy,manager_3,14757.0,16900.0,2143,False,False,False,2024.0,40.5,364.3703703703704,417.28395061728395,52.91358024691358
6942.0,2024-08-10,2024-01-19,джойстик ps5 ремонт,unknown_manager,580.0,1400.0,820,False,False,False,2024.0,40.5,14.320987654320987,34.5679012345679,20.246913580246915
7333.0,2024-08-10,2024-07-21,asus i5 7300 12 ssd256 gtx 1050ti,unknown_manager,8000.0,11500.0,3500,False,False,False,2024.0,40.5,197.53086419753086,283.95061728395063,86.41975308641975
7121.0,2024-08-10,2024-03-28,sony ps 4 slim tehn,manager_3,4260.0,6900.0,2640,False,False,False,2024.0,40.5,105.18518518518519,170.37037037037038,65.18518518518519
7313.0,2024-08-10,2024-07-14,msi i7 10870h 16 ssd 1tb rtx 3060,unknown_manager,22000.0,29900.0,7900,False,False,False,2024.0,40.5,543.2098765432099,738.2716049382716,195.06172839506172
7345.0,2024-08-10,2024-07-26,xiaomi 14 i5 11320h 16 ssd512 tehn igor,manager_3,15982.0,20500.0,4518,False,False,False,2024.0,40.5,394.61728395061726,506.17283950617286,111.55555555555556
7343.0,2024-08-10,2024-07-25,acer ryz 5 7520u ssd256 tehn,manager_3,8271.0,12900.0,4629,False,False,False,2024.0,40.5,204.22222222222223,318.51851851851853,114.29629629629629
7369.0,2024-08-10,2024-08-03,тел huawei,unknown_manager,500.0,1500.0,1000,False,False,False,2024.0,40.5,12.345679012345679,37.03703703703704,24.691358024691358
7295.0,2024-08-10,2024-06-26,samsung 27 c390,unknown_manager,1800.0,3500.0,1700,False,False,False,2024.0,40.5,44.44444444444444,86.41975308641975,41.97530864197531
7282.0,2024-08-15,2024-06-20,lenovo pen 4417 4 ssd128 mx110 tehn 27.06,manager_3,3320.0,3320.0,0,False,False,False,2024.0,40.5,81.9753086419753,81.9753086419753,0.0
7324.0,2024-08-15,2024-07-18,acer nitro i5 8250 12 ssd256 mx150 tehn отказ,manager_3,6500.0,6500.0,0,False,False,False,2024.0,40.5,160.49382716049382,160.49382716049382,0.0
7342.0,2024-08-15,2024-07-25,acer i5 10210 12 ssd256 mx230 tehn 30.07,manager_3,9960.0,9960.0,0,False,False,False,2024.0,40.5,245.92592592592592,245.92592592592592,0.0
7191.0,2024-08-17,2024-04-20,hp victus i7 12650 16 ssd512 rtx 3050ti,manager_3,22665.0,28900.0,6235,False,False,False,2024.0,40.5,559.6296296296297,713.5802469135803,153.9506172839506
6794.0,2024-08-17,2023-11-23,asus vivo i3 1115g4 8 ssd256 int oled,manager_3,9345.0,13900.0,4555,False,False,False,2024.0,40.5,230.74074074074073,343.2098765432099,112.46913580246914
7317.0,2024-08-17,2024-07-15,lenovo 14 i5 1135g 8 ssd500 tehn,manager_3,9381.0,12500.0,3119,False,False,False,2024.0,40.5,231.62962962962962,308.641975308642,77.01234567901234
5407.0,2024-08-17,2022-06-27,dell i7 4800mq 8 ssd120 rad r9 m200 ремонт,manager_3,3238.0,3238.0,0,False,False,False,2024.0,40.5,79.95061728395062,79.95061728395062,0.0
6915.0,2024-08-17,2024-01-06,macbook pro 13 2017 i5 8 128,manager_3,12169.0,12950.0,781,False,False,False,2024.0,40.5,300.4691358024691,319.75308641975306,19.28395061728395
7325.0,2024-08-17,2024-07-19,xbox series s,unknown_manager,5000.0,8900.0,3900,False,False,False,2024.0,40.5,123.45679012345678,219.7530864197531,96.29629629629629
6736.0,2024-08-17,2023-11-04,hp 14 i7 8550u 8 ssd512 int,manager_3,8320.0,10667.0,2347,False,False,False,2024.0,40.5,205.4320987654321,263.38271604938274,57.95061728395062
7378.0,2024-08-17,2024-08-12,asus tuf i5 11400h 16 ssd 512 кеч 3050ti,manager_3,21642.0,25600.0,3958,False,False,False,2024.0,40.5,534.3703703703703,632.0987654320987,97.72839506172839
7346.0,2024-08-17,2024-07-26,lenovo cel 6305 4 ssd128 tehn igor,manager_3,4501.0,6900.0,2399,False,False,False,2024.0,40.5,111.1358024691358,170.37037037037038,59.23456790123457
,,,hp i5 4300 8 500 a,unknown_manager,2695.0,3000.0,305,True,True,True,,,,,
7366.0,2024-08-17,2024-08-02,lenovo i7 4810 16 ssd240 k1100m,manager_2,7294.0,10500.0,3206,False,False,False,2024.0,40.5,180.09876543209876,259.25925925925924,79.1604938271605
7319.0,2024-08-17,2024-07-17,ps 4 slim 500,unknown_manager,3000.0,6900.0,3900,False,False,False,2024.0,40.5,74.07407407407408,170.37037037037038,96.29629629629629
7349.0,2024-08-17,2024-07-27,lenovo thinkbook i3 1005g1 8 ssd512,manager_2,7294.0,11500.0,4206,False,False,False,2024.0,40.5,180.09876543209876,283.95061728395063,103.85185185185185
7368.0,2024-08-24,2024-08-03,lenovo pen 4417 8 1tb 920mx,unknown_manager,3000.0,5920.0,2920,False,False,False,2024.0,40.5,74.07407407407408,146.17283950617283,72.09876543209876
6272.0,2024-08-24,2023-03-24,asus n5000 4 256 mx110,manager_2,7895.0,7900.0,5,False,False,False,2024.0,40.5,194.93827160493828,195.06172839506172,0.12345679012345678
7318.0,2024-08-24,2024-07-17,tv samsung 32,unknown_manager,2000.0,4900.0,2900,False,False,False,2024.0,40.5,49.382716049382715,120.98765432098766,71.60493827160494
7338.0,2024-08-24,2024-07-23,lenovo 14 yoga 9 i5 1135g7 8 ssd1tb,manager_3,12420.0,19900.0,7480,False,False,False,2024.0,40.5,306.6666666666667,491.358024691358,184.69135802469137
7374.0,2024-08-24,2024-08-08,lenovo 14 thinkbook i5 10210u 8 ssd512,manager_2,6808.0,10900.0,4092,False,False,False,2024.0,40.5,168.09876543209876,269.1358024691358,101.03703703703704
7158.0,2024-08-24,2024-04-08,lenovo v15 i3 1215u 8 ssd256 1шт 9к,manager_3,9000.0,12500.0,3500,False,False,False,2024.0,40.5,222.22222222222223,308.641975308642,86.41975308641975
6993.0,2024-08-24,2024-02-03,lenovo ryz 3 5300u 8 ssd256,unknown_manager,10000.0,12700.0,2700,False,False,False,2024.0,40.5,246.91358024691357,313.58024691358025,66.66666666666667
7152.0,2024-08-24,2024-04-06,nintendo switch,manager_3,7293.0,9500.0,2207,False,False,False,2024.0,40.5,180.07407407407408,234.5679012345679,54.49382716049383
7334.0,2024-08-24,2024-07-22,lenovo thinkpad i3 10110 8 ssd128,manager_2,6885.0,9900.0,3015,False,False,False,2024.0,40.5,170.0,244.44444444444446,74.44444444444444
7166.0,2024-08-24,2024-04-09,hp i5 8265u 16 ssd128 1tb mx110,manager_2,7843.0,11500.0,3657,False,False,False,2024.0,40.5,193.65432098765433,283.95061728395063,90.29629629629629
7385.0,2024-08-24,2024-08-15,lenovo legion i5 8300h 8 ssd256 1tb gtx 1050ti,manager_3,13012.0,16500.0,3488,False,False,False,2024.0,40.5,321.28395061728395,407.4074074074074,86.12345679012346
7259.0,2024-08-24,2024-06-04,dell i7 7850h 16 ssd256 gtx 1060 6gb,manager_3,12418.0,16900.0,4482,False,False,False,2024.0,40.5,306.61728395061726,417.28395061728395,110.66666666666667
7184.0,2024-08-24,2024-04-18,hp 24 ryz 3 3250 8 ssd256,manager_2,8192.0,12529.0,4337,False,False,False,2024.0,40.5,202.2716049382716,309.358024691358,107.08641975308642
7306.0,2024-08-24,2024-07-09,lenovo legion ryz 5 4600 16 ssd256 gtx1650ti,manager_3,16053.0,20900.0,4847,False,False,False,2024.0,40.5,396.3703703703704,516.0493827160494,119.67901234567901
7314.0,2024-08-24,2024-07-15,lenovo athlon 3050 6 ssd256,manager_2,5244.0,7300.0,2056,False,False,False,2024.0,40.5,129.4814814814815,180.2469135802469,50.76543209876543
7348.0,2024-08-24,2024-07-26,dell ryz 3 3250u 8 ssd256 1шт,manager_2,5450.0,8500.0,3050,False,False,False,2024.0,40.5,134.5679012345679,209.87654320987653,75.30864197530865
7386.0,2024-08-24,2024-08-16,lenovo legion i5 7300 8 ssd500 1tb gtx 1050,manager_3,11470.0,15500.0,4030,False,False,False,2024.0,40.5,283.2098765432099,382.71604938271605,99.50617283950618
7394.0,2024-08-24,2024-08-20,asus tuf i5 8300h 8 ssd128 1tb gtx 1050,manager_3,10878.0,15500.0,4622,False,False,False,2024.0,40.5,268.5925925925926,382.71604938271605,114.12345679012346
7352.0,2024-08-24,2024-07-28,asus 13 i7 1165g7 16 ssd 1tb tehn,manager_3,12162.0,19487.0,7325,False,False,False,2024.0,40.5,300.2962962962963,481.1604938271605,180.8641975308642
7190.0,2024-08-24,2024-04-20,lenovo i5 10300h 8 ssd128 1tb gtx 1650,manager_2,15568.0,19900.0,4332,False,False,False,2024.0,40.5,384.39506172839504,491.358024691358,106.96296296296296
7311.0,2024-08-24,2024-07-12,hp i5 7200 8 ssd256 rad r5,manager_2,5653.0,8300.0,2647,False,False,False,2024.0,40.5,139.58024691358025,204.93827160493828,65.35802469135803
7383.0,2024-08-24,2024-08-15,dell 14 i3 10110u 16 ssd256,manager_2,6885.0,9900.0,3015,False,False,False,2024.0,40.5,170.0,244.44444444444446,74.44444444444444
6752.0,2024-08-24,2023-11-09,apple macbook air 13 2015 4 ssd128,manager_3,7320.0,7500.0,180,False,False,False,2024.0,40.5,180.74074074074073,185.1851851851852,4.444444444444445
7340.0,2024-08-24,2024-07-25,acer 14 2k i5 5500u 4 ssd64 + 64,manager_2,4527.0,7500.0,2973,False,False,False,2024.0,40.5,111.77777777777777,185.1851851851852,73.4074074074074
7091.0,2024-08-24,2024-03-16,asus tuf i5 8300h 8 ssd 1tb gtx 1050ti,manager_3,12684.0,16950.0,4266,False,False,False,2024.0,40.5,313.18518518518516,418.51851851851853,105.33333333333333
7370.0,2024-08-24,2024-08-05,asus i3 7010 8 ssd256 mx130,manager_2,5348.0,7700.0,2352,False,False,False,2024.0,40.5,132.0493827160494,190.12345679012347,58.074074074074076
7379.0,2024-08-24,2024-08-13,acer ryz 3 3250u 8 ssd128,manager_3,7345.0,9500.0,2155,False,False,False,2024.0,40.5,181.35802469135803,234.5679012345679,53.20987654320987
7382.0,2024-08-24,2024-08-15,asus ryz 5 3500u 8 ssd256 rad 540x,manager_2,10208.0,11200.0,992,False,False,False,2024.0,40.5,252.0493827160494,276.5432098765432,24.493827160493826
7384.0,2024-08-24,2024-08-15,hp ryz 5 5600h 16 ssd256 1tb rtx 3050,manager_3,18620.0,24500.0,5880,False,False,False,2024.0,40.5,459.75308641975306,604.9382716049382,145.1851851851852
7328.0,2024-08-27,2024-07-20,комп i5 4590 16 1tb,unknown_manager,1500.0,2800.0,1300,False,False,False,2024.0,40.5,37.03703703703704,69.1358024691358,32.098765432098766
7335.0,2024-08-31,2024-07-22,lenovo i7 7500u 16 ssd256 gf 940mx,manager_2,6864.0,10600.0,3736,False,False,False,2024.0,40.5,169.4814814814815,261.7283950617284,92.24691358024691
7358.0,2024-08-31,2024-07-31,acer 14 swift pen n6000 8 ssd256,manager_2,7295.0,9900.0,2605,False,False,False,2024.0,40.5,180.12345679012347,244.44444444444446,64.32098765432099
7097.0,2024-08-31,2024-03-19,hp n5000 8 500 mx110,manager_2,5645.0,7900.0,2255,False,False,False,2024.0,40.5,139.3827160493827,195.06172839506172,55.67901234567901
7363.0,2024-08-31,2024-08-01,asus i3 10110 8 ssd256 mx110,manager_3,8320.0,10500.0,2180,False,False,False,2024.0,40.5,205.4320987654321,259.25925925925924,53.82716049382716
7393.0,2024-08-31,2024-08-20,huawei ryz 5 3500u 8 ssd256,manager_2,8013.0,11200.0,3187,False,False,False,2024.0,40.5,197.85185185185185,276.5432098765432,78.69135802469135
7372.0,2024-08-31,2024-08-06,acer ryz 5 7520u 16 ssd512,manager_3,10339.0,14600.0,4261,False,False,False,2024.0,40.5,255.28395061728395,360.4938271604938,105.20987654320987
7391.0,2024-08-31,2024-08-20,legion 17 y540 i7 9750h 16 ssd256 1tb gtx 1660ti,unknown_manager,17000.0,23500.0,6500,False,False,False,2024.0,40.5,419.75308641975306,580.2469135802469,160.49382716049382
7400.0,2024-08-31,2024-08-23,lenovo 17 i5 9300h 8 ssd256 1tb gtx1650,manager_3,13445.0,18500.0,5055,False,False,False,2024.0,40.5,331.9753086419753,456.7901234567901,124.81481481481481
7036.0,2024-08-31,2024-02-19,microsoft surface go i5 1035 4 ssd256,manager_2,7265.0,10500.0,3235,False,False,False,2024.0,40.5,179.3827160493827,259.25925925925924,79.87654320987654
7169.0,2024-08-31,2024-04-11,asus 14 i3 10110 4 ssd256,manager_2,5475.0,7700.0,2225,False,False,False,2024.0,40.5,135.1851851851852,190.12345679012347,54.93827160493827
6954.0,2024-08-31,2024-01-23,lenovo 14 ryz 7 5700u 8 ssd512,manager_3,9856.0,14195.0,4339,False,False,False,2024.0,40.5,243.35802469135803,350.4938271604938,107.1358024691358
7208.0,2024-08-31,2024-04-30,пк i5 10400f 16 ssd120 ssd480 rtx2060 12gb,unknown_manager,14000.0,19500.0,5500,False,False,False,2024.0,40.5,345.679012345679,481.48148148148147,135.80246913580248
7410.0,2024-08-31,2024-08-27,asus tuf i5 8300h 16 ssd128 1tb gtx1050,manager_3,11041.0,15400.0,4359,False,False,False,2024.0,40.5,272.61728395061726,380.24691358024694,107.62962962962963
7367.0,2024-08-31,2024-08-03,lenovo ryz 3 5300u 16 ssd 1tb,manager_3,8400.0,10700.0,2300,False,False,False,2024.0,40.5,207.40740740740742,264.1975308641975,56.79012345679013
7380.0,2024-08-31,2024-08-14,asus n5030 8 1tb,manager_2,3912.0,5900.0,1988,False,False,False,2024.0,40.5,96.5925925925926,145.679012345679,49.08641975308642
7364.0,2024-08-31,2024-08-01,hp zbook 17 i7 4810 8 ssd180 k3100m,manager_2,7801.0,9785.0,1984,False,False,False,2024.0,40.5,192.6172839506173,241.60493827160494,48.98765432098765
7339.0,2024-08-31,2024-07-24,ps 5 blurey 2 joy 2 game,unknown_manager,11461.0,17500.0,6039,False,False,False,2024.0,40.5,282.98765432098764,432.0987654320988,149.11111111111111
6945.0,2024-08-31,2024-01-19,asus 14 ryz 5 4600h 16 ssd512 int,manager_3,11448.0,14900.0,3452,False,False,False,2024.0,40.5,282.6666666666667,367.9012345679012,85.23456790123457
7397.0,2024-08-31,2024-08-22,asus oled ryz 5 4600h 16 ssd512,manager_3,11588.0,15900.0,4312,False,False,False,2024.0,40.5,286.12345679012344,392.5925925925926,106.46913580246914
7101.0,2024-08-31,2024-03-20,ps 5 blurey,manager_3,16000.0,17900.0,1900,False,False,False,2024.0,40.5,395.0617283950617,441.9753086419753,46.91358024691358
7320.0,2024-08-31,2024-07-17,hp 16 i5 10300h 8 ssd256 gtx 1650,manager_3,14467.0,19900.0,5433,False,False,False,2024.0,40.5,357.2098765432099,491.358024691358,134.14814814814815
7220.0,2024-08-31,2024-05-07,hp pen 3700 4 500 int,manager_2,3313.0,5300.0,1987,False,False,False,2024.0,40.5,81.80246913580247,130.8641975308642,49.06172839506173
7365.0,2024-08-31,2024-08-01,macbook air i3 8 ssd256 tehn igor отказ,manager_3,12000.0,12000.0,0,False,False,False,2024.0,40.5,296.2962962962963,296.2962962962963,0.0
7425.0,2024-09-03,2024-09-03,lenovo 17 i5 10300h 16 ssd512 gtx1650 tehn k,manager_3,15000.0,15000.0,0,False,False,False,2024.0,40.5,370.3703703703704,370.3703703703704,0.0
,,,service,unknown_manager,650.0,6580.0,5930,True,True,True,,,,,
7381.0,2024-09-06,2024-08-14,imac 21 2019 i3 tehn отказ 14.08,manager_3,15990.0,15990.0,0,False,False,False,2024.0,40.5,394.81481481481484,394.81481481481484,0.0
7361.0,2024-09-06,2024-07-31,lenovo i7 7700hq 32 ssd480 gtx 1060 tehn отказ,manager_3,9500.0,9500.0,0,False,False,False,2024.0,40.5,234.5679012345679,234.5679012345679,0.0
7438.0,2024-09-07,2024-09-07,huawei i3 10110 8 ssd256 tehn k отказ,manager_3,8360.0,8360.0,0,False,False,False,2024.0,40.5,206.41975308641975,206.41975308641975,0.0
7396.0,2024-09-07,2024-08-21,dell i7 4712 12 ssd256 k1100m,manager_2,6297.0,8900.0,2603,False,False,False,2024.0,40.5,155.4814814814815,219.7530864197531,64.27160493827161
6974.0,2024-09-07,2024-01-27,acer 14 i3 1115 8 ssd256,manager_3,8878.0,10900.0,2022,False,False,False,2024.0,40.5,219.20987654320987,269.1358024691358,49.925925925925924
7289.0,2024-09-07,2024-06-22,lenovo 14 i3 1115g4 8 ssd128,unknown_manager,6000.0,10500.0,4500,False,False,False,2024.0,40.5,148.14814814814815,259.25925925925924,111.11111111111111
7015.0,2024-09-07,2024-02-13,acer eco i3 1115g4 8 ssd512 int tehn,manager_3,9210.0,11900.0,2690,False,False,False,2024.0,40.5,227.40740740740742,293.82716049382714,66.41975308641975
7412.0,2024-09-07,2024-08-27,lenovo 14 i3 1115g4 8 ssd128,manager_2,7910.0,10500.0,2590,False,False,False,2024.0,40.5,195.30864197530863,259.25925925925924,63.95061728395062
7417.0,2024-09-07,2024-08-30,acer nitro i5 8300h 8 ssd256 1tb gtx1050,manager_3,11400.0,14850.0,3450,False,False,False,2024.0,40.5,281.48148148148147,366.6666666666667,85.18518518518519
7249.0,2024-09-07,2024-05-30,xbox series x 2joy 1 game,unknown_manager,9200.0,14195.0,4995,False,False,False,2024.0,40.5,227.1604938271605,350.4938271604938,123.33333333333333
6750.0,2024-09-07,2023-11-09,acer 12 a4 1250 10 ssd240 int,manager_2,2888.0,4800.0,1912,False,False,False,2024.0,40.5,71.30864197530865,118.51851851851852,47.20987654320987
7392.0,2024-09-07,2024-08-20,redmibok 14 i5 1035g1 16 ssd512 mx350,unknown_manager,10500.0,14000.0,3500,False,False,False,2024.0,40.5,259.25925925925924,345.679012345679,86.41975308641975
7404.0,2024-09-07,2024-08-25,lg gram 16 i7 1165g7 16 ssd512 tehn,manager_3,17435.0,22900.0,5465,False,False,False,2024.0,40.5,430.4938271604938,565.4320987654321,134.93827160493828
7408.0,2024-09-07,2024-08-26,huawei 14 ryz 5 4500u 8 ssd500,manager_3,8343.0,12500.0,4157,False,False,False,2024.0,40.5,206.0,308.641975308642,102.64197530864197
7375.0,2024-09-07,2024-08-08,hp ryz 5 3500 32 ssd512,manager_2,8906.0,10500.0,1594,False,False,False,2024.0,40.5,219.90123456790124,259.25925925925924,39.358024691358025
7360.0,2024-09-07,2024-07-31,lenovo athlon 3020e 8 ssd480 int,unknown_manager,4425.0,6900.0,2475,False,False,False,2024.0,40.5,109.25925925925925,170.37037037037038,61.111111111111114
6745.0,2024-09-07,2023-11-08,asus 14 i3 1115g1 8 ssd256 int,manager_3,9345.0,10900.0,1555,False,False,False,2024.0,40.5,230.74074074074073,269.1358024691358,38.39506172839506
7390.0,2024-09-07,2024-08-19,asus e2 9000 4,unknown_manager,1500.0,3400.0,1900,False,False,False,2024.0,40.5,37.03703703703704,83.95061728395062,46.91358024691358
7075.0,2024-09-07,2024-03-09,lenovo 14 pen 5405u 4 ssd128 int,manager_2,4216.0,6500.0,2284,False,False,False,2024.0,40.5,104.09876543209876,160.49382716049382,56.39506172839506
7356.0,2024-09-07,2024-07-30,lenovo pen 4417 8 ssd128 mx110 + 4gb,unknown_manager,4000.0,7300.0,3300,False,False,False,2024.0,40.5,98.76543209876543,180.2469135802469,81.48148148148148
7422.0,2024-09-07,2024-09-01,acer i5 11400h 16 ssd512 rtx3050ti,unknown_manager,21000.0,25900.0,4900,False,False,False,2024.0,40.5,518.5185185185185,639.5061728395061,120.98765432098766
7362.0,2024-09-07,2024-08-01,xiaomi 13 i7 10510u 8 ssd512 mx250,manager_3,10473.0,14438.0,3965,False,False,False,2024.0,40.5,258.5925925925926,356.4938271604938,97.90123456790124
7431.0,2024-09-07,2024-09-04,acer i3 10110 8 ssd256 mx230,unknown_manager,6500.0,8900.0,2400,False,False,False,2024.0,40.5,160.49382716049382,219.7530864197531,59.25925925925926
