sku,sale_date,purchase_date,product_description,manager,purchase_price_uah,sale_price_uah,margin_uah,missing_sale_date,missing_purchase_date,missing_sku,sale_year,usd_rate,purchase_price_usd,sale_price_usd,margin_usd,brand,product_category,cpu,cpu_vendor,ram_gb,storage_type,gpu_type,is_gaming_laptop,days_on_market,sale_month
7333,2024-08-10,2024-07-21,asus i5 7300 12 ssd256 gtx 1050ti,unknown_manager,8000.0,11500.0,3500,False,False,False,2024.0,40.5,197.5308641975309,283.95061728395063,86.41975308641975,asus,laptop,i57300,intel,12,ssd,nvidia_gtx,1,20.0,8
7121,2024-08-10,2024-03-28,sony ps 4 slim tehn,manager_3,4260.0,6900.0,2640,False,False,False,2024.0,40.5,105.1851851851852,170.37037037037038,65.18518518518519,unknown,console,unknown,other,,hdd,,0,135.0,8
7313,2024-08-10,2024-07-14,msi i7 10870h 16 ssd 1tb rtx 3060,unknown_manager,22000.0,29900.0,7900,False,False,False,2024.0,40.5,543.2098765432099,738.2716049382716,195.06172839506172,msi,laptop,i710870,intel,16,ssd,nvidia_rtx,1,27.0,8
7345,2024-08-10,2024-07-26,xiaomi 14 i5 11320h 16 ssd512 tehn igor,manager_3,15982.0,20500.0,4518,False,False,False,2024.0,40.5,394.61728395061726,506.17283950617286,111.55555555555556,xiaomi,laptop,i511320,intel,16,ssd,integrated,0,15.0,8
7343,2024-08-10,2024-07-25,acer ryz 5 7520u ssd256 tehn,manager_3,8271.0,12900.0,4629,False,False,False,2024.0,40.5,204.22222222222223,318.51851851851853,114.29629629629628,acer,laptop,ryz57520,amd,,ssd,integrated,0,16.0,8
7369,2024-08-10,2024-08-03,тел huawei,unknown_manager,500.0,1500.0,1000,False,False,False,2024.0,40.5,12.34567901234568,37.03703703703704,24.69135802469136,unknown,other,unknown,other,,hdd,,0,7.0,8
7295,2024-08-10,2024-06-26,samsung 27 c390,unknown_manager,1800.0,3500.0,1700,False,False,False,2024.0,40.5,44.44444444444444,86.41975308641975,41.97530864197531,samsung,laptop,unknown,other,,hdd,integrated,0,45.0,8
7282,2024-08-15,2024-06-20,lenovo pen 4417 4 ssd128 mx110 tehn 27.06,manager_3,3320.0,3320.0,0,False,False,False,2024.0,40.5,81.9753086419753,81.9753086419753,0.0,lenovo,laptop,pen,intel,4,ssd,nvidia_mx,0,56.0,8
7324,2024-08-15,2024-07-18,acer nitro i5 8250 12 ssd256 mx150 tehn отказ,manager_3,6500.0,6500.0,0,False,False,False,2024.0,40.5,160.49382716049382,160.49382716049382,0.0,acer,laptop,i58250,intel,12,ssd,nvidia_mx,0,28.0,8
7342,2024-08-15,2024-07-25,acer i5 10210 12 ssd256 mx230 tehn 30.07,manager_3,9960.0,9960.0,0,False,False,False,2024.0,40.5,245.92592592592592,245.92592592592592,0.0,acer,laptop,i510210,intel,12,ssd,nvidia_mx,0,21.0,8
7191,2024-08-17,2024-04-20,hp victus i7 12650 16 ssd512 rtx 3050ti,manager_3,22665.0,28900.0,6235,False,False,False,2024.0,40.5,559.6296296296297,713.5802469135803,153.9506172839506,hp,laptop,i712650,intel,16,ssd,nvidia_rtx,1,119.0,8
6794,2024-08-17,2023-11-23,asus vivo i3 1115g4 8 ssd256 int oled,manager_3,9345.0,13900.0,4555,False,False,False,2024.0,40.5,230.74074074074073,343.2098765432099,112.46913580246914,asus,laptop,i31115,intel,8,ssd,integrated,0,268.0,8
7317,2024-08-17,2024-07-15,lenovo 14 i5 1135g 8 ssd500 tehn,manager_3,9381.0,12500.0,3119,False,False,False,2024.0,40.5,231.6296296296296,308.641975308642,77.01234567901234,lenovo,laptop,i51135,intel,8,ssd,integrated,0,33.0,8
5407,2024-08-17,2022-06-27,dell i7 4800mq 8 ssd120 rad r9 m200 ремонт,manager_3,3238.0,3238.0,0,False,False,False,2024.0,40.5,79.95061728395062,79.95061728395062,0.0,dell,laptop,i74800,intel,8,ssd,integrated,0,782.0,8
6915,2024-08-17,2024-01-06,macbook pro 13 2017 i5 8 128,manager_3,12169.0,12950.0,781,False,False,False,2024.0,40.5,300.4691358024691,319.75308641975306,19.28395061728395,macbook,laptop,unknown,other,8,hdd,integrated,0,224.0,8
7325,2024-08-17,2024-07-19,xbox series s,unknown_manager,5000.0,8900.0,3900,False,False,False,2024.0,40.5,123.45679012345678,219.7530864197531,96.29629629629628,unknown,console,unknown,other,,hdd,,0,29.0,8
6736,2024-08-17,2023-11-04,hp 14 i7 8550u 8 ssd512 int,manager_3,8320.0,10667.0,2347,False,False,False,2024.0,40.5,205.4320987654321,263.38271604938274,57.95061728395062,hp,laptop,i78550,intel,8,ssd,integrated,0,287.0,8
7378,2024-08-17,2024-08-12,asus tuf i5 11400h 16 ssd 512 кеч 3050ti,manager_3,21642.0,25600.0,3958,False,False,False,2024.0,40.5,534.3703703703703,632.0987654320987,97.7283950617284,asus,laptop,i511400,intel,16,ssd,integrated,0,5.0,8
7346,2024-08-17,2024-07-26,lenovo cel 6305 4 ssd128 tehn igor,manager_3,4501.0,6900.0,2399,False,False,False,2024.0,40.5,111.1358024691358,170.37037037037038,59.23456790123457,lenovo,laptop,cel,intel,4,ssd,integrated,0,22.0,8
,,,hp i5 4300 8 500 a,unknown_manager,2695.0,3000.0,305,True,True,True,,,,,,hp,laptop,i54300,intel,8,hdd,integrated,0,,
7366,2024-08-17,2024-08-02,lenovo i7 4810 16 ssd240 k1100m,manager_2,7294.0,10500.0,3206,False,False,False,2024.0,40.5,180.09876543209876,259.25925925925924,79.1604938271605,lenovo,laptop,i74810,intel,16,ssd,integrated,0,15.0,8
7319,2024-08-17,2024-07-17,ps 4 slim 500,unknown_manager,3000.0,6900.0,3900,False,False,False,2024.0,40.5,74.07407407407408,170.37037037037038,96.29629629629628,unknown,console,unknown,other,,hdd,,0,31.0,8
7349,2024-08-17,2024-07-27,lenovo thinkbook i3 1005g1 8 ssd512,manager_2,7294.0,11500.0,4206,False,False,False,2024.0,40.5,180.09876543209876,283.95061728395063,103.85185185185183,lenovo,laptop,i31005,intel,8,ssd,integrated,0,21.0,8
7368,2024-08-24,2024-08-03,lenovo pen 4417 8 1tb 920mx,unknown_manager,3000.0,5920.0,2920,False,False,False,2024.0,40.5,74.07407407407408,146.17283950617283,72.09876543209876,lenovo,laptop,pen,intel,,hdd,nvidia_mx,0,21.0,8
6272,2024-08-24,2023-03-24,asus n5000 4 256 mx110,manager_2,7895.0,7900.0,5,False,False,False,2024.0,40.5,194.93827160493828,195.06172839506172,0.1234567901234567,asus,laptop,unknown,other,,hdd,nvidia_mx,0,519.0,8
7318,2024-08-24,2024-07-17,tv samsung 32,unknown_manager,2000.0,4900.0,2900,False,False,False,2024.0,40.5,49.382716049382715,120.98765432098766,71.60493827160494,unknown,other,unknown,other,,hdd,,0,38.0,8
7338,2024-08-24,2024-07-23,lenovo 14 yoga 9 i5 1135g7 8 ssd1tb,manager_3,12420.0,19900.0,7480,False,False,False,2024.0,40.5,306.6666666666667,491.358024691358,184.69135802469137,lenovo,laptop,i51135,intel,8,ssd,integrated,0,32.0,8
7374,2024-08-24,2024-08-08,lenovo 14 thinkbook i5 10210u 8 ssd512,manager_2,6808.0,10900.0,4092,False,False,False,2024.0,40.5,168.09876543209876,269.1358024691358,101.03703703703704,lenovo,laptop,i510210,intel,8,ssd,integrated,0,16.0,8
7158,2024-08-24,2024-04-08,lenovo v15 i3 1215u 8 ssd256 1шт 9к,manager_3,9000.0,12500.0,3500,False,False,False,2024.0,40.5,222.22222222222223,308.641975308642,86.41975308641975,lenovo,laptop,i31215,intel,8,ssd,integrated,0,138.0,8
6993,2024-08-24,2024-02-03,lenovo ryz 3 5300u 8 ssd256,unknown_manager,10000.0,12700.0,2700,False,False,False,2024.0,40.5,246.91358024691357,313.58024691358025,66.66666666666667,lenovo,laptop,ryz35300,amd,8,ssd,integrated,0,203.0,8
7152,2024-08-24,2024-04-06,nintendo switch,manager_3,7293.0,9500.0,2207,False,False,False,2024.0,40.5,180.07407407407408,234.5679012345679,54.49382716049383,unknown,other,unknown,other,,hdd,,0,140.0,8
7334,2024-08-24,2024-07-22,lenovo thinkpad i3 10110 8 ssd128,manager_2,6885.0,9900.0,3015,False,False,False,2024.0,40.5,170.0,244.44444444444449,74.44444444444444,lenovo,laptop,i310110,intel,8,ssd,integrated,0,33.0,8
7166,2024-08-24,2024-04-09,hp i5 8265u 16 ssd128 1tb mx110,manager_2,7843.0,11500.0,3657,False,False,False,2024.0,40.5,193.65432098765433,283.95061728395063,90.29629629629628,hp,laptop,i58265,intel,16,ssd,nvidia_mx,0,137.0,8
7385,2024-08-24,2024-08-15,lenovo legion i5 8300h 8 ssd256 1tb gtx 1050ti,manager_3,13012.0,16500.0,3488,False,False,False,2024.0,40.5,321.28395061728395,407.4074074074074,86.12345679012346,lenovo,laptop,i58300,intel,8,ssd,nvidia_gtx,1,9.0,8
7259,2024-08-24,2024-06-04,dell i7 7850h 16 ssd256 gtx 1060 6gb,manager_3,12418.0,16900.0,4482,False,False,False,2024.0,40.5,306.61728395061726,417.2839506172839,110.66666666666669,dell,laptop,i77850,intel,16,ssd,nvidia_gtx,1,81.0,8
7184,2024-08-24,2024-04-18,hp 24 ryz 3 3250 8 ssd256,manager_2,8192.0,12529.0,4337,False,False,False,2024.0,40.5,202.2716049382716,309.358024691358,107.08641975308642,hp,laptop,ryz33250,amd,8,ssd,integrated,0,128.0,8
7306,2024-08-24,2024-07-09,lenovo legion ryz 5 4600 16 ssd256 gtx1650ti,manager_3,16053.0,20900.0,4847,False,False,False,2024.0,40.5,396.3703703703704,516.0493827160494,119.679012345679,lenovo,laptop,ryz54600,amd,16,ssd,nvidia_gtx,1,46.0,8
7314,2024-08-24,2024-07-15,lenovo athlon 3050 6 ssd256,manager_2,5244.0,7300.0,2056,False,False,False,2024.0,40.5,129.4814814814815,180.2469135802469,50.76543209876543,lenovo,laptop,athlon,amd,,ssd,integrated,0,40.0,8
7348,2024-08-24,2024-07-26,dell ryz 3 3250u 8 ssd256 1шт,manager_2,5450.0,8500.0,3050,False,False,False,2024.0,40.5,134.5679012345679,209.87654320987653,75.30864197530865,dell,laptop,ryz33250,amd,8,ssd,integrated,0,29.0,8
7386,2024-08-24,2024-08-16,lenovo legion i5 7300 8 ssd500 1tb gtx 1050,manager_3,11470.0,15500.0,4030,False,False,False,2024.0,40.5,283.2098765432099,382.7160493827161,99.50617283950618,lenovo,laptop,i57300,intel,8,ssd,nvidia_gtx,1,8.0,8
7394,2024-08-24,2024-08-20,asus tuf i5 8300h 8 ssd128 1tb gtx 1050,manager_3,10878.0,15500.0,4622,False,False,False,2024.0,40.5,268.5925925925926,382.7160493827161,114.12345679012346,asus,laptop,i58300,intel,8,ssd,nvidia_gtx,1,4.0,8
7352,2024-08-24,2024-07-28,asus 13 i7 1165g7 16 ssd 1tb tehn,manager_3,12162.0,19487.0,7325,False,False,False,2024.0,40.5,300.2962962962963,481.1604938271605,180.8641975308642,asus,laptop,i71165,intel,16,ssd,integrated,0,27.0,8
7190,2024-08-24,2024-04-20,lenovo i5 10300h 8 ssd128 1tb gtx 1650,manager_2,15568.0,19900.0,4332,False,False,False,2024.0,40.5,384.39506172839504,491.358024691358,106.96296296296296,lenovo,laptop,i510300,intel,8,ssd,nvidia_gtx,1,126.0,8
7311,2024-08-24,2024-07-12,hp i5 7200 8 ssd256 rad r5,manager_2,5653.0,8300.0,2647,False,False,False,2024.0,40.5,139.58024691358025,204.93827160493828,65.35802469135803,hp,laptop,i57200,intel,8,ssd,amd_radeon,1,43.0,8
7383,2024-08-24,2024-08-15,dell 14 i3 10110u 16 ssd256,manager_2,6885.0,9900.0,3015,False,False,False,2024.0,40.5,170.0,244.44444444444449,74.44444444444444,dell,laptop,i310110,intel,16,ssd,integrated,0,9.0,8
6752,2024-08-24,2023-11-09,apple macbook air 13 2015 4 ssd128,manager_3,7320.0,7500.0,180,False,False,False,2024.0,40.5,180.74074074074073,185.1851851851852,4.444444444444445,apple,laptop,unknown,other,4,ssd,integrated,0,289.0,8
7340,2024-08-24,2024-07-25,acer 14 2k i5 5500u 4 ssd64 + 64,manager_2,4527.0,7500.0,2973,False,False,False,2024.0,40.5,111.77777777777776,185.1851851851852,73.4074074074074,acer,laptop,i55500,intel,4,ssd,integrated,0,30.0,8
7091,2024-08-24,2024-03-16,asus tuf i5 8300h 8 ssd 1tb gtx 1050ti,manager_3,12684.0,16950.0,4266,False,False,False,2024.0,40.5,313.18518518518516,418.51851851851853,105.33333333333331,asus,laptop,i58300,intel,8,ssd,nvidia_gtx,1,161.0,8
7370,2024-08-24,2024-08-05,asus i3 7010 8 ssd256 mx130,manager_2,5348.0,7700.0,2352,False,False,False,2024.0,40.5,132.0493827160494,190.12345679012347,58.07407407407408,asus,laptop,i37010,intel,8,ssd,nvidia_mx,0,19.0,8
7379,2024-08-24,2024-08-13,acer ryz 3 3250u 8 ssd128,manager_3,7345.0,9500.0,2155,False,False,False,2024.0,40.5,181.35802469135805,234.5679012345679,53.20987654320987,acer,laptop,ryz33250,amd,8,ssd,integrated,0,11.0,8
7382,2024-08-24,2024-08-15,asus ryz 5 3500u 8 ssd256 rad 540x,manager_2,10208.0,11200.0,992,False,False,False,2024.0,40.5,252.0493827160494,276.5432098765432,24.493827160493822,asus,laptop,ryz53500,amd,8,ssd,integrated,0,9.0,8
7384,2024-08-24,2024-08-15,hp ryz 5 5600h 16 ssd256 1tb rtx 3050,manager_3,18620.0,24500.0,5880,False,False,False,2024.0,40.5,459.75308641975306,604.9382716049382,145.1851851851852,hp,laptop,ryz55600,amd,16,ssd,nvidia_rtx,1,9.0,8
7328,2024-08-27,2024-07-20,комп i5 4590 16 1tb,unknown_manager,1500.0,2800.0,1300,False,False,False,2024.0,40.5,37.03703703703704,69.1358024691358,32.098765432098766,unknown,laptop,i54590,intel,16,hdd,integrated,0,38.0,8
7335,2024-08-31,2024-07-22,lenovo i7 7500u 16 ssd256 gf 940mx,manager_2,6864.0,10600.0,3736,False,False,False,2024.0,40.5,169.4814814814815,261.7283950617284,92.24691358024693,lenovo,laptop,i77500,intel,16,ssd,nvidia_mx,0,40.0,8
7358,2024-08-31,2024-07-31,acer 14 swift pen n6000 8 ssd256,manager_2,7295.0,9900.0,2605,False,False,False,2024.0,40.5,180.12345679012347,244.44444444444449,64.32098765432099,acer,laptop,pen,intel,8,ssd,integrated,0,31.0,8
7097,2024-08-31,2024-03-19,hp n5000 8 500 mx110,manager_2,5645.0,7900.0,2255,False,False,False,2024.0,40.5,139.3827160493827,195.06172839506172,55.67901234567901,hp,laptop,unknown,other,,hdd,nvidia_mx,0,165.0,8
7363,2024-08-31,2024-08-01,asus i3 10110 8 ssd256 mx110,manager_3,8320.0,10500.0,2180,False,False,False,2024.0,40.5,205.4320987654321,259.25925925925924,53.82716049382716,asus,laptop,i310110,intel,8,ssd,nvidia_mx,0,30.0,8
7393,2024-08-31,2024-08-20,huawei ryz 5 3500u 8 ssd256,manager_2,8013.0,11200.0,3187,False,False,False,2024.0,40.5,197.85185185185185,276.5432098765432,78.69135802469135,huawei,laptop,ryz53500,amd,8,ssd,integrated,0,11.0,8
7372,2024-08-31,2024-08-06,acer ryz 5 7520u 16 ssd512,manager_3,10339.0,14600.0,4261,False,False,False,2024.0,40.5,255.28395061728395,360.4938271604938,105.20987654320987,acer,laptop,ryz57520,amd,16,ssd,integrated,0,25.0,8
7391,2024-08-31,2024-08-20,legion 17 y540 i7 9750h 16 ssd256 1tb gtx 1660ti,unknown_manager,17000.0,23500.0,6500,False,False,False,2024.0,40.5,419.75308641975306,580.2469135802469,160.49382716049382,unknown,laptop,i79750,intel,16,ssd,nvidia_gtx,1,11.0,8
7400,2024-08-31,2024-08-23,lenovo 17 i5 9300h 8 ssd256 1tb gtx1650,manager_3,13445.0,18500.0,5055,False,False,False,2024.0,40.5,331.9753086419753,456.7901234567901,124.8148148148148,lenovo,laptop,i59300,intel,8,ssd,nvidia_gtx,1,8.0,8
7036,2024-08-31,2024-02-19,microsoft surface go i5 1035 4 ssd256,manager_2,7265.0,10500.0,3235,False,False,False,2024.0,40.5,179.3827160493827,259.25925925925924,79.87654320987654,microsoft,laptop,i51035,intel,4,ssd,integrated,0,194.0,8
7169,2024-08-31,2024-04-11,asus 14 i3 10110 4 ssd256,manager_2,5475.0,7700.0,2225,False,False,False,2024.0,40.5,135.1851851851852,190.12345679012347,54.93827160493827,asus,laptop,i310110,intel,4,ssd,integrated,0,142.0,8
6954,2024-08-31,2024-01-23,lenovo 14 ryz 7 5700u 8 ssd512,manager_3,9856.0,14195.0,4339,False,False,False,2024.0,40.5,243.35802469135805,350.4938271604938,107.1358024691358,lenovo,laptop,ryz75700,amd,8,ssd,integrated,0,221.0,8
7208,2024-08-31,2024-04-30,пк i5 10400f 16 ssd120 ssd480 rtx2060 12gb,unknown_manager,14000.0,19500.0,5500,False,False,False,2024.0,40.5,345.679012345679,481.48148148148147,135.80246913580248,unknown,desktop,i510400,intel,12,ssd,,0,123.0,8
7410,2024-08-31,2024-08-27,asus tuf i5 8300h 16 ssd128 1tb gtx1050,manager_3,11041.0,15400.0,4359,False,False,False,2024.0,40.5,272.61728395061726,380.24691358024694,107.62962962962963,asus,laptop,i58300,intel,16,ssd,nvidia_gtx,1,4.0,8
7367,2024-08-31,2024-08-03,lenovo ryz 3 5300u 16 ssd 1tb,manager_3,8400.0,10700.0,2300,False,False,False,2024.0,40.5,207.40740740740745,264.1975308641975,56.79012345679013,lenovo,laptop,ryz35300,amd,16,ssd,integrated,0,28.0,8
7380,2024-08-31,2024-08-14,asus n5030 8 1tb,manager_2,3912.0,5900.0,1988,False,False,False,2024.0,40.5,96.5925925925926,145.679012345679,49.08641975308642,asus,laptop,unknown,other,,hdd,integrated,0,17.0,8
7364,2024-08-31,2024-08-01,hp zbook 17 i7 4810 8 ssd180 k3100m,manager_2,7801.0,9785.0,1984,False,False,False,2024.0,40.5,192.6172839506173,241.60493827160496,48.98765432098765,hp,laptop,i74810,intel,8,ssd,integrated,0,30.0,8
7339,2024-08-31,2024-07-24,ps 5 blurey 2 joy 2 game,unknown_manager,11461.0,17500.0,6039,False,False,False,2024.0,40.5,282.98765432098764,432.0987654320988,149.11111111111111,unknown,console,unknown,other,,hdd,,0,38.0,8
6945,2024-08-31,2024-01-19,asus 14 ryz 5 4600h 16 ssd512 int,manager_3,11448.0,14900.0,3452,False,False,False,2024.0,40.5,282.6666666666667,367.9012345679012,85.23456790123457,asus,laptop,ryz54600,amd,16,ssd,integrated,0,225.0,8
7397,2024-08-31,2024-08-22,asus oled ryz 5 4600h 16 ssd512,manager_3,11588.0,15900.0,4312,False,False,False,2024.0,40.5,286.12345679012344,392.5925925925926,106.46913580246914,asus,laptop,ryz54600,amd,16,ssd,integrated,0,9.0,8
7101,2024-08-31,2024-03-20,ps 5 blurey,manager_3,16000.0,17900.0,1900,False,False,False,2024.0,40.5,395.0617283950617,441.9753086419753,46.91358024691358,unknown,console,unknown,other,,hdd,,0,164.0,8
7320,2024-08-31,2024-07-17,hp 16 i5 10300h 8 ssd256 gtx 1650,manager_3,14467.0,19900.0,5433,False,False,False,2024.0,40.5,357.2098765432099,491.358024691358,134.14814814814815,hp,laptop,i510300,intel,16,ssd,nvidia_gtx,1,45.0,8
7220,2024-08-31,2024-05-07,hp pen 3700 4 500 int,manager_2,3313.0,5300.0,1987,False,False,False,2024.0,40.5,81.80246913580247,130.8641975308642,49.06172839506173,hp,laptop,pen,intel,,hdd,integrated,0,116.0,8
7365,2024-08-31,2024-08-01,macbook air i3 8 ssd256 tehn igor отказ,manager_3,12000.0,12000.0,0,False,False,False,2024.0,40.5,296.2962962962963,296.2962962962963,0.0,macbook,laptop,unknown,other,8,ssd,integrated,0,30.0,8
7425,2024-09-03,2024-09-03,lenovo 17 i5 10300h 16 ssd512 gtx1650 tehn k,manager_3,15000.0,15000.0,0,False,False,False,2024.0,40.5,370.3703703703704,370.3703703703704,0.0,lenovo,laptop,i510300,intel,16,ssd,nvidia_gtx,1,0.0,9
,,,service,unknown_manager,650.0,6580.0,5930,True,True,True,,,,,,unknown,other,unknown,other,,hdd,,0,,
7381,2024-09-06,2024-08-14,imac 21 2019 i3 tehn отказ 14.08,manager_3,15990.0,15990.0,0,False,False,False,2024.0,40.5,394.8148148148149,394.8148148148149,0.0,unknown,other,unknown,other,,hdd,,0,23.0,9
7361,2024-09-06,2024-07-31,lenovo i7 7700hq 32 ssd480 gtx 1060 tehn отказ,manager_3,9500.0,9500.0,0,False,False,False,2024.0,40.5,234.5679012345679,234.5679012345679,0.0,lenovo,laptop,i77700,intel,32,ssd,nvidia_gtx,1,37.0,9
7438,2024-09-07,2024-09-07,huawei i3 10110 8 ssd256 tehn k отказ,manager_3,8360.0,8360.0,0,False,False,False,2024.0,40.5,206.41975308641975,206.41975308641975,0.0,huawei,laptop,i310110,intel,8,ssd,integrated,0,0.0,9
7396,2024-09-07,2024-08-21,dell i7 4712 12 ssd256 k1100m,manager_2,6297.0,8900.0,2603,False,False,False,2024.0,40.5,155.4814814814815,219.7530864197531,64.27160493827161,dell,laptop,i74712,intel,12,ssd,integrated,0,17.0,9
6974,2024-09-07,2024-01-27,acer 14 i3 1115 8 ssd256,manager_3,8878.0,10900.0,2022,False,False,False,2024.0,40.5,219.20987654320987,269.1358024691358,49.92592592592592,acer,laptop,i31115,intel,8,ssd,integrated,0,224.0,9
7289,2024-09-07,2024-06-22,lenovo 14 i3 1115g4 8 ssd128,unknown_manager,6000.0,10500.0,4500,False,False,False,2024.0,40.5,148.14814814814815,259.25925925925924,111.11111111111111,lenovo,laptop,i31115,intel,8,ssd,integrated,0,77.0,9
7015,2024-09-07,2024-02-13,acer eco i3 1115g4 8 ssd512 int tehn,manager_3,9210.0,11900.0,2690,False,False,False,2024.0,40.5,227.40740740740745,293.82716049382714,66.41975308641975,acer,laptop,i31115,intel,8,ssd,integrated,0,207.0,9
7412,2024-09-07,2024-08-27,lenovo 14 i3 1115g4 8 ssd128,manager_2,7910.0,10500.0,2590,False,False,False,2024.0,40.5,195.30864197530863,259.25925925925924,63.95061728395062,lenovo,laptop,i31115,intel,8,ssd,integrated,0,11.0,9
7417,2024-09-07,2024-08-30,acer nitro i5 8300h 8 ssd256 1tb gtx1050,manager_3,11400.0,14850.0,3450,False,False,False,2024.0,40.5,281.48148148148147,366.6666666666667,85.18518518518519,acer,laptop,i58300,intel,8,ssd,nvidia_gtx,1,8.0,9
7249,2024-09-07,2024-05-30,xbox series x 2joy 1 game,unknown_manager,9200.0,14195.0,4995,False,False,False,2024.0,40.5,227.1604938271605,350.4938271604938,123.33333333333331,unknown,console,unknown,other,,hdd,,0,100.0,9
6750,2024-09-07,2023-11-09,acer 12 a4 1250 10 ssd240 int,manager_2,2888.0,4800.0,1912,False,False,False,2024.0,40.5,71.30864197530865,118.51851851851852,47.20987654320987,acer,laptop,a4,amd,12,ssd,integrated,0,303.0,9
7392,2024-09-07,2024-08-20,redmibok 14 i5 1035g1 16 ssd512 mx350,unknown_manager,10500.0,14000.0,3500,False,False,False,2024.0,40.5,259.25925925925924,345.679012345679,86.41975308641975,redmi,laptop,i51035,intel,16,ssd,nvidia_mx,0,18.0,9
7404,2024-09-07,2024-08-25,lg gram 16 i7 1165g7 16 ssd512 tehn,manager_3,17435.0,22900.0,5465,False,False,False,2024.0,40.5,430.4938271604938,565.4320987654321,134.93827160493828,lg,laptop,i71165,intel,16,ssd,integrated,0,13.0,9
7408,2024-09-07,2024-08-26,huawei 14 ryz 5 4500u 8 ssd500,manager_3,8343.0,12500.0,4157,False,False,False,2024.0,40.5,206.0,308.641975308642,102.64197530864196,huawei,laptop,ryz54500,amd,8,ssd,integrated,0,12.0,9
7375,2024-09-07,2024-08-08,hp ryz 5 3500 32 ssd512,manager_2,8906.0,10500.0,1594,False,False,False,2024.0,40.5,219.90123456790124,259.25925925925924,39.358024691358025,hp,laptop,ryz53500,amd,32,ssd,integrated,0,30.0,9
7360,2024-09-07,2024-07-31,lenovo athlon 3020e 8 ssd480 int,unknown_manager,4425.0,6900.0,2475,False,False,False,2024.0,40.5,109.25925925925924,170.37037037037038,61.111111111111114,lenovo,laptop,athlon,amd,8,ssd,integrated,0,38.0,9
6745,2024-09-07,2023-11-08,asus 14 i3 1115g1 8 ssd256 int,manager_3,9345.0,10900.0,1555,False,False,False,2024.0,40.5,230.74074074074073,269.1358024691358,38.39506172839506,asus,laptop,i31115,intel,8,ssd,integrated,0,304.0,9
7390,2024-09-07,2024-08-19,asus e2 9000 4,unknown_manager,1500.0,3400.0,1900,False,False,False,2024.0,40.5,37.03703703703704,83.95061728395062,46.91358024691358,asus,laptop,unknown,other,4,hdd,integrated,0,19.0,9
7075,2024-09-07,2024-03-09,lenovo 14 pen 5405u 4 ssd128 int,manager_2,4216.0,6500.0,2284,False,False,False,2024.0,40.5,104.09876543209876,160.49382716049382,56.39506172839506,lenovo,laptop,pen,intel,4,ssd,integrated,0,182.0,9
7356,2024-09-07,2024-07-30,lenovo pen 4417 8 ssd128 mx110 + 4gb,unknown_manager,4000.0,7300.0,3300,False,False,False,2024.0,40.5,98.76543209876544,180.2469135802469,81.48148148148148,lenovo,laptop,pen,intel,4,ssd,nvidia_mx,0,39.0,9
7422,2024-09-07,2024-09-01,acer i5 11400h 16 ssd512 rtx3050ti,unknown_manager,21000.0,25900.0,4900,False,False,False,2024.0,40.5,518.5185185185185,639.5061728395061,120.98765432098766,acer,laptop,i511400,intel,16,ssd,nvidia_rtx,1,6.0,9
7362,2024-09-07,2024-08-01,xiaomi 13 i7 10510u 8 ssd512 mx250,manager_3,10473.0,14438.0,3965,False,False,False,2024.0,40.5,258.5925925925926,356.4938271604938,97.90123456790124,xiaomi,laptop,i710510,intel,8,ssd,nvidia_mx,0,37.0,9
7431,2024-09-07,2024-09-04,acer i3 10110 8 ssd256 mx230,unknown_manager,6500.0,8900.0,2400,False,False,False,2024.0,40.5,160.49382716049382,219.7530864197531,59.25925925925926,acer,laptop,i310110,intel,8,ssd,nvidia_mx,0,3.0,9
7337,2024-09-07,2024-07-23,acer spin14 i5 1035g4 8 ssd512,manager_3,8315.0,11000.0,2685,False,False,False,2024.0,40.5,205.30864197530863,271.60493827160496,66.29629629629629,acer,laptop,i51035,intel,8,ssd,integrated,0,46.0,9
7389,2024-09-07,2024-08-19,acer fx 9800p 16 ssd256 rad rx550,manager_3,4621.0,8700.0,4079,False,False,False,2024.0,40.5,114.09876543209876,214.8148148148148,100.71604938271604,acer,laptop,unknown,other,16,ssd,amd_radeon,1,19.0,9
,,,hp zbook i5 8400h 16 ssd500 2шт 9593,manager_3,9593.0,13900.0,4307,True,True,True,,,,,,hp,laptop,i58400,intel,16,ssd,integrated,0,,
7350,2024-09-07,2024-07-28,macbook 15 2019 i7 16 ssd256 rad 555 tehn igor,manager_3,15500.0,15500.0,0,False,False,False,2024.0,40.5,382.7160493827161,382.7160493827161,0.0,macbook,laptop,unknown,other,16,ssd,integrated,0,41.0,9
7308,2024-09-07,2024-07-11,macbook air 15 m2 8 ssd256,manager_3,30834.0,30834.0,0,False,False,False,2024.0,40.5,761.3333333333334,761.3333333333334,0.0,macbook,laptop,m2,apple,8,ssd,integrated,0,58.0,9
7403,2024-09-07,2024-08-24,планшет,unknown_manager,1500.0,1500.0,0,False,False,False,2024.0,40.5,37.03703703703704,37.03703703703704,0.0,unknown,other,unknown,other,,hdd,,0,14.0,9
7351,2024-09-09,2024-07-28,eluktonics i7 10875h 16 ssd512 rtx 2070 tehn 01/08,manager_3,20000.0,20000.0,0,False,False,False,2024.0,40.5,493.82716049382714,493.82716049382714,0.0,unknown,laptop,i710875,intel,16,ssd,nvidia_rtx,1,43.0,9
